경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	1~10	        49,000	21	2001	학의로408번길
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	1~10	        46,500	4	2001	학의로408번길
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	11~20	        46,500	8	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	60	201706	11~20	        41,000	17	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	59.92	201706	11~20	        42,000	7	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	11~20	        44,900	13	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	21~30	        45,500	12	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	59.92	201706	21~30	        41,200	11	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201706	21~30	        48,500	8	2001	학의로408번길
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	1~10	        44,500	25	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	1~10	        45,200	7	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	1~10	        47,000	15	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	1~10	        45,300	2	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	59.92	201707	1~10	        40,000	9	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	11~20	        45,800	3	2001	학의로
경기도 안양시 동안구 평촌동	75-2	0002	0075	인덕원대우	84.96	201707	11~20	        45,300	5	2001	학의로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	1~10	        48,300	13	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	1~10	        46,000	11	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	1~10	        45,300	3	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	59.79	201706	1~10	        39,500	12	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	1~10	        47,000	17	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	11~20	        46,500	19	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	59.79	201706	11~20	        39,500	8	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	11~20	        44,500	1	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	11~20	        45,300	9	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	11~20	        45,000	12	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	11~20	        47,400	17	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        45,900	12	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        48,250	8	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        48,500	9	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        45,500	8	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        48,000	8	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201706	21~30	        48,000	14	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	84.9	201707	1~10	        47,300	4	1993	부림로
경기도 안양시 동안구 평촌동	897-7	0007	0897	초원LG	59.79	201707	11~20	        39,000	8	1993	부림로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        50,500	10	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        48,700	15	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        49,300	25	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        52,500	13	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        46,800	1	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	59.74	201706	1~10	        36,700	11	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        52,500	4	1993	귀인로
경기도 안양시 동안구 평촌동	898-2	0002	0898	초원마을대림	84.92	201706	1~10	        53,000	7	1993	귀인로
