 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201705	11~20	        17,000	             0	15	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201705	11~20	         2,000	            58	5	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	11~20	        22,000	             0	14	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201705	11~20	        13,000	            12	11	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	11~20	        22,000	             0	14	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	21~31	        23,000	             0	8	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201705	21~31	        18,500	             0	3	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201705	21~31	        17,000	             0	15	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201705	21~31	        10,000	            20	12	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	21~31	        22,500	             0	11	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	21~31	        21,500	             0	5	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	21~31	        21,500	             0	5	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201705	21~31	        23,000	             0	14	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201705	21~31	        16,000	             0	6	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201705	21~31	        15,000	            10	8	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	1~10	         2,000	            55	9	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	1~10	        16,000	             0	4	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	1~10	        16,000	             0	4	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	1~10	         4,000	            40	10	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	1~10	         1,000	            63	7	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	1~10	        16,000	             0	12	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201706	1~10	        21,000	             0	3	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	1~10	         3,000	            50	2	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	11~20	        18,000	             0	7	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	11~20	         2,000	            55	15	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	60	201706	11~20	        10,000	            60	6	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	11~20	        18,000	             0	13	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	11~20	        17,500	             0	9	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	11~20	         1,000	            50	10	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201706	11~20	         1,000	            60	6	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201706	11~20	        23,200	             0	2	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	21~30	        16,300	             0	1	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	60	201706	21~30	        19,000	            20	8	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	37.85	201706	21~30	        17,000	             0	4	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	50	201707	1~10	        23,000	             0	12	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	월세	37.85	201707	21~31	         1,000	            60	2	1993	관평로212번길												
 경기도 안양시 동안구 관양동	1588	1588	0000	공작아파트	전세	60	201707	21~31	        28,000	             0	18	1993	관평로212번길												
